listing_id,host_name,last_review,price,nbhood_full,description,room_type
82928,Ruthven,2019-07-02,185.0,"Brooklyn, Bedford-Stuyvesant",BEAUTIFUL 2 BEDROOM APARTMENT,entire home/apt
83243,Julian,2019-06-10,65.0,"Brooklyn, Bushwick",Brooklyn Cove Studio Apt w/ Garden!!,entire home/apt
83847,Yvette,2019-01-02,225.0,"Manhattan, East Village",East Village Designer's 1-BR APT,entire home/apt
84010,The Box House Hotel,2019-06-27,179.0,"Brooklyn, Greenpoint",Superior @ Box House,private room
84659,Kyle,2019-06-26,139.0,"Manhattan, East Village",Large Studio--Heart of East Village,entire home/apt
84905,Ange,2019-06-23,95.0,"Manhattan, Two Bridges",Huge.Bright.Clean.Safe. Private Room,private room
85094,Alex,2019-01-14,79.0,"Brooklyn, Crown Heights",Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,entire home/apt
86215,T,2019-06-24,150.0,"Manhattan, Lower East Side",MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,entire home/apt
89621,Marylyn,2019-06-28,90.0,"Brooklyn, Bedford-Stuyvesant","WONDERFUL, COMFORTABLE STUDIO",entire home/apt
93313,Nathalie,2019-06-23,120.0,"Brooklyn, Bedford-Stuyvesant",MAISON DES SIRENES 2,entire home/apt
94035,Savannah,2019-07-06,80.0,"Queens, Astoria","Modern, Safe, Clean, Bright Room in Astoria for 2",private room
94477,Jason,2019-07-05,175.0,"Brooklyn, Bedford-Stuyvesant",The Vernon On Greene,entire home/apt
94783,Keishera,2019-06-21,120.0,"Brooklyn, Crown Heights","Beautiful, Bright‚Äôs, Warm & Spacious 1.5BR Apt",entire home/apt
96471,Sahr,2019-06-07,165.0,"Brooklyn, Clinton Hill","The Brooklyn Waverly, One Bedroom",private room
99070,Liz And Melissa,2019-05-26,65.0,"Manhattan, East Harlem",Comfortable Cozy Space in El Barrio,shared room
99085,Wanda,2019-05-01,123.0,"Brooklyn, Fort Greene",Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,entire home/apt
100002,Giorgio,2019-06-17,67.0,"Manhattan, Washington Heights","MANHATTAN Neat, Nice, Bright ROOM",private room
100184,,2019-07-08,50.0,"Queens, Queens Village",Bienvenue,private room
100186,Mi,2019-06-28,130.0,"Brooklyn, Gowanus",Large Brand New Park Slope 1BR,entire home/apt
101053,Lee And Tara,2019-03-01,100.0,"Brooklyn, Williamsburg",Colorful Artistic Williamsburg Apt,private room
103161,Ade,2019-06-26,190.0,"Brooklyn, Williamsburg",Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,entire home/apt
103806,Jason,2019-05-27,249.0,"Manhattan, East Village",BOHEMIAN EAST VILLAGE 2 BED HAVEN,entire home/apt
105510,Alex,2019-01-05,100.0,"Brooklyn, Crown Heights",Private 1-Bedroom Apt in Townhouse,entire home/apt
106363,Alicia,2019-06-26,60.0,"Manhattan, Harlem",Bright Room With A Great River View,private room
106647,Olivia,2019-06-16,135.0,"Brooklyn, Bedford-Stuyvesant",Tree lined block modern apartment,entire home/apt
107630,Maya,2019-06-20,175.0,"Brooklyn, Greenpoint",Sweet Historic Greenpoint Duplex,entire home/apt
107895,Kai,2019-06-19,120.0,"Manhattan, Upper West Side",Riverside Charm with Fire Place,entire home/apt
110739,Driss,2019-07-03,169.0,"Manhattan, Midtown","Very Central, Nomad/Chelsea Loft Studio",entire home/apt
112435,Carol,2019-05-24,95.0,"Brooklyn, Fort Greene",ALL ABOUT A VERY COMFORTABLE ROOM..,private room
113265,Anthony,2019-06-21,55.0,"Brooklyn, Crown Heights",Brooklyn- Crown Heights Garden Apt.,private room
113945,Natalia,2019-05-11,85.0,"Manhattan, Hell's Kitchen",Cozy room in Time Square!,private room
114123,Susi,2019-05-19,199.0,"Brooklyn, South Slope",Large Park Slope Townhouse Duplex,entire home/apt
114229,Tony,2019-06-08,211.0,"Manhattan, Lower East Side",Lower East Side 2 Bedroom Apt,entire home/apt
115535,Jane,2019-06-01,65.0,"Manhattan, Harlem",Sun-Drenched Hamilton Hts Jewel,private room
115678,Will,2019-06-23,99.0,"Manhattan, Harlem",Your Stunning Vacation Apartment!,entire home/apt
115748,Lilly,2019-06-16,110.0,"Queens, Astoria",1 BDRM Apt-Weekend Sublease,entire home/apt
116940,Marylyn,2019-06-24,80.0,"Brooklyn, Crown Heights",ROOM WITH A  KITCHENETTE,entire home/apt
118061,Roberta,2019-06-28,110.0,"Brooklyn, Bedford-Stuyvesant",Style in Stuyvesant Heights,entire home/apt
118430,Paul,2019-01-03,290.0,"Manhattan, Chelsea",Heart of Meatpacking & Chelsea,private room
120362,Itamar,2019-07-02,190.0,"Brooklyn, Williamsburg",Williamsburg apartment right by the subway,entire home/apt
121687,Vikram,2019-06-23,200.0,"Brooklyn, Williamsburg",Spacious Brooklyn Loft - 2 Bedroom,entire home/apt
123784,Christopher,2019-06-16,110.0,"Manhattan, Harlem",NYC Studio for Rent in Townhouse,entire home/apt
125053,Justin,2019-07-01,395.0,"Manhattan, East Village",‚ö°Quiet Gem w/roof deck on NY's Hottest Street‚ö°,entire home/apt
125163,Rodney,2019-06-03,99.0,"Brooklyn, Bedford-Stuyvesant",Authentic New York City Living,private room
125594,Antonín,2019-05-19,39.0,"Brooklyn, Kensington",SUPER BIG AND COZY PRIVATE BEDROOM,private room
126443,Seith,2019-07-07,189.0,"Manhattan, East Village",‚òÜMassive DUPLEX‚òÜ 2BR & 2BTH East Village 9+ Guests,entire home/apt
128975,Wayne,2019-06-13,122.0,"Manhattan, Harlem",City Room - Street View Apt,entire home/apt
131154,Lauren,2019-07-07,165.0,"Brooklyn, Greenpoint",Cozy and Bright One Bedroom in BK,entire home/apt
132516,Jean,2019-07-01,97.0,"Queens, Forest Hills",Forest Hills Apt minutes to midtown Manhattan,entire home/apt
133025,Tracy,2019-06-06,130.0,"Manhattan, Murray Hill",Midtown cozy convenient,private room
134934,Giovanni,2019-05-30,225.0,"Brooklyn, Williamsburg",Prime Williamsburg Apartment,entire home/apt
135393,Karen,2019-06-24,50.0,"Brooklyn, East Flatbush","Private, spacious room in Brooklyn",private room
135465,Christopher,2019-06-20,170.0,"Brooklyn, Fort Greene",Garden apartment close to Manhattan,entire home/apt
136493,Irena,2019-05-27,250.0,"Brooklyn, Park Slope",Stunning arty 3200sf 3FLR+3BR townhome w/terrace,entire home/apt
139624,Jessica,2019-01-31,64.0,"Brooklyn, Crown Heights","Spacious,Sunny, private one bedroom",entire home/apt
140133,Daniel,2019-07-05,249.0,"Brooklyn, Williamsburg",Truly Amazing Oasis In The City,entire home/apt
140973,Dave,2019-05-26,185.0,"Manhattan, East Village","East Village, King-Sized, Charmer",entire home/apt
141154,Mark,2019-06-22,120.0,"Brooklyn, Boerum Hill",Affordable Furnished Apartment,entire home/apt
141984,Vanessa,2019-06-10,175.0,"Manhattan, Nolita",Charming Nolita Apartment!!,entire home/apt
144087,Rinaldo,2019-05-18,259.0,"Manhattan, Harlem",LUXURY OF THE HORIZON,entire home/apt
146754,Meighan,2019-04-27,250.0,"Brooklyn, Windsor Terrace",Three-bedroom house in a quiet neighborhood,entire home/apt
147586,Julie,2019-06-16,295.0,"Manhattan, Harlem",Beautiful Duplex w/Private Garden,entire home/apt
148259,Mihalis,2019-05-11,451.0,"Brooklyn, Williamsburg",Garage Designer Loft,entire home/apt
148825,B.,2019-06-29,165.0,"Manhattan, Upper West Side",Best City Area Columbia U Upper West Side C Park,entire home/apt
149777,"Dee, Dre & Mama Shelley",2019-06-23,77.0,"Bronx, Woodlawn",Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,entire home/apt
150804,Peter,2019-07-06,250.0,"Manhattan, Lower East Side",Lower East Side 2 Bed Apt.,entire home/apt
151199,Gladys & Bob,2019-07-03,129.0,"Queens, Astoria",Astoria-Private Home NYC-,entire home/apt
152078,Ewelina,2019-02-12,95.0,"Manhattan, East Village",CHARMING PRIVATE BEDROOM EAST VILLAGE,private room
152259,Wayne,2019-05-28,55.0,"Manhattan, Harlem",City Room - Semi Private Bedroom,private room
152263,William,2019-07-06,300.0,"Manhattan, Harlem",Cozy apartment in a brownstone,entire home/apt
153405,Pat,2019-06-16,125.0,"Brooklyn, Greenpoint",Greenpoint Spacious Loft,entire home/apt
153780,Donna,2019-06-28,175.0,"Manhattan, East Village",Private E. Village Townhouse Stay,private room
155296,Meredith,2019-05-02,255.0,"Brooklyn, Williamsburg",Incredible Prime Williamsburg Loft!,entire home/apt
157673,Tokunbo,2019-06-16,72.0,"Brooklyn, Bedford-Stuyvesant",Large  Loft Style  Studio  Space,entire home/apt
158176,Laura,2019-06-29,165.0,"Brooklyn, Williamsburg",Entire Apt in Heart of Williamsburg,entire home/apt
158290,Pepe,2019-05-20,75.0,"Brooklyn, Clinton Hill",Clinton Hill + Free Coffee = #smile,private room
158955,Amia,2019-06-29,139.0,"Brooklyn, Williamsburg",PRIVATE and SUNNY Williamsburg Apt!,entire home/apt
159749,JT And Tiziana,2019-07-01,88.0,"Brooklyn, Bedford-Stuyvesant",Purple Room for 2/3 in brownstone $1450 per month,private room
159815,JT And Tiziana,2019-06-24,80.0,"Brooklyn, Bedford-Stuyvesant",Red Room for two in Brownstone for $1355/mo,private room
159913,Kaye,2019-07-03,150.0,"Manhattan, Chelsea","Chelsea living, 2BR best location",private room
160609,Ligia,2019-01-01,200.0,"Manhattan, Upper West Side",LOCATION LOCATION LOCATION UWS 60's,entire home/apt
160994,James,2019-06-24,200.0,"Manhattan, East Village",In the heart of East Village,entire home/apt
161366,Lucy,2019-06-01,42.0,"Queens, Sunnyside",Sunny 15min to Manhattan LADY only,private room
161996,"Robert ""Bob""",2019-06-26,295.0,"Manhattan, Harlem",Manhattan Penthouse-Max.12 guests,entire home/apt
162508,Placid,2019-06-28,130.0,"Brooklyn, Crown Heights",Beautiful Brooklyn Oasis,entire home/apt
163809,Jorin,2019-06-03,198.0,"Manhattan, Harlem",Cool & Spacious Harlem Artist Flat,entire home/apt
163814,Seith,2019-07-05,99.0,"Manhattan, East Village",‚òÜ STUDIO East Village ‚òÜ Own bath! ‚òÜ Sleeps 4 ‚òÜ,entire home/apt
163836,Andrea,2019-06-08,46.0,"Brooklyn, Greenpoint",Greenpoint Loft / Le Chez Andrea,private room
164989,Jade,2019-06-16,140.0,"Manhattan, SoHo","*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",private room
165461,Rahul,2019-01-01,75.0,"Manhattan, Morningside Heights",Couldn't Be Closer To Columbia Uni2,private room
165824,Lucy,2019-05-01,33.0,"Queens, Sunnyside",Lady only Curtain-divided room,private room
166172,Wanda,2019-07-07,60.0,"Brooklyn, Bushwick",LG Private Room/Family Friendly,private room
166541,Yvette,2019-06-15,75.0,"Manhattan, Washington Heights",Spacious Quiet rm - 20mins to Midtown,private room
167482,Barbara,2019-06-07,185.0,"Manhattan, Upper West Side",Charming upper west side apartment,entire home/apt
168084,Chris,2019-06-30,190.0,"Manhattan, East Village",Light-filled East Village Delight,entire home/apt
168123,Sara,2019-07-01,105.0,"Brooklyn, South Slope","Sunny, quiet, legal homelike suite-Pk Slope South",entire home/apt
169002,Alec,2019-06-16,65.0,"Manhattan, Harlem",Modern Space in Charming Pre-war,private room
169306,Vanessa,2019-05-21,37.0,"Bronx, University Heights",Affordable & Cozy,private room
169464,Ali & SweetPea,2019-05-16,85.0,"Brooklyn, Williamsburg",Creative Vintage Loft in S. Williamsburg,entire home/apt
170761,Doug,2019-07-02,85.0,"Brooklyn, Fort Greene","Fort Greene, Brooklyn: Front Bedroom",private room
173072,Lewis,2019-07-06,49.0,"Manhattan, Harlem",Cozy Pre-War Harlem Apartment,shared room
173151,Jane,2019-06-24,91.0,"Brooklyn, Greenpoint",spacious studio,private room
173742,Donna,2019-06-23,400.0,"Manhattan, Gramercy","Elegant 2-BR duplex, Union Square",entire home/apt
176653,Cj,2019-05-07,100.0,"Manhattan, East Village",East Village bedroom w rooftop,private room
176962,Dani,2019-04-13,179.0,"Brooklyn, Williamsburg",Williamsburg Home Away From Home!,entire home/apt
177421,Sarah,2019-06-24,500.0,"Brooklyn, Greenpoint",Brand New Beautiful Duplex Apartment with Garden,entire home/apt
177495,Amit,2019-06-24,429.0,"Manhattan, Chelsea","PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",entire home/apt
177606,Kathrine,2019-06-23,189.0,"Manhattan, Kips Bay",SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,entire home/apt
179670,Milan,2019-06-27,120.0,"Manhattan, Lower East Side",High-end doorman bldg in the LES,private room
179741,Tony,2019-06-28,300.0,"Manhattan, Nolita",Spring & Mulberry 2 Bedroom Apartment,entire home/apt
180792,Jason,2019-04-04,95.0,"Queens, Astoria",Modern Garden Apartment in NYC,entire home/apt
181972,Rosario,2019-06-02,199.0,"Manhattan, Harlem",Gorgeous Entire Manhattan Townhouse,entire home/apt
182069,Mat,2019-06-20,120.0,"Manhattan, East Harlem",Cozy studio Apartment in Upper East,entire home/apt
182095,Mike,2019-04-29,199.0,"Manhattan, West Village",Historic classic central cozy Village clean NYU,entire home/apt
182177,Christian & Carla,2019-06-20,125.0,"Bronx, Allerton",A PRIVATE FLAT / APARTMENT- $SPECIAL$,entire home/apt
182649,Obed,2019-06-18,70.0,"Brooklyn, Williamsburg",Williamsburg bedroom by Bedford Ave,private room
185266,Lisa,2019-07-06,75.0,"Brooklyn, Williamsburg",Clean and bright with a comfortable atmosphere,private room
187566,Andrew & Markus,2019-06-10,99.0,"Brooklyn, Bedford-Stuyvesant",Historic Brooklyn Studio Apartment,entire home/apt
189135,Michael,2019-07-01,99.0,"Manhattan, Hell's Kitchen",Hell's Kitchen Funky 80's Hideaway!,private room
189732,O'Dell,2019-06-29,169.0,"Brooklyn, East New York",Family & Friends in New York City,entire home/apt
189787,Sundiata,2019-06-30,99.0,"Brooklyn, Crown Heights",Spacious & Comfy BK Brownstone,entire home/apt
190267,Marina,2019-07-07,169.0,"Manhattan, Upper East Side",Large Luxury Upper East Side Studio,entire home/apt
190542,Farrah,2019-05-18,160.0,"Brooklyn, Bedford-Stuyvesant",Chateau Style Brooklyn Loft for Singles or Couples,entire home/apt
190968,Karen,2019-05-08,215.0,"Brooklyn, Prospect Heights",Lovely Brooklyn Brownstone 1BR!,entire home/apt
190974,Alan,2019-05-29,130.0,"Brooklyn, Park Slope",Beautiful Grdn. Apt. in Park Slope,entire home/apt
191075,Matthew,2019-03-28,110.0,"Manhattan, East Village",Sun-drenched East Village Penthouse,private room
193105,Marcela,2019-06-29,150.0,"Manhattan, Hell's Kitchen",Columbus Circle Luxury Bldg - Private Room&Bath,private room
193393,Mike,2019-06-25,75.0,"Queens, Sunnyside","Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",private room
195123,Susan,2019-06-12,50.0,"Manhattan, Washington Heights","Cheerful, comfortable room",private room
195233,Dennis,2019-07-04,43.0,"Brooklyn, Prospect-Lefferts Gardens",Hospitality on Propsect Pk-12 yrs Hosting Legally!,private room
195240,Dennis,2019-06-17,42.0,"Brooklyn, Prospect-Lefferts Gardens","Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",private room
195971,Tim,2019-06-23,139.0,"Brooklyn, Bedford-Stuyvesant",2 Beds over Bed-Stuy,entire home/apt
195989,Elizabeth,2019-06-15,105.0,"Brooklyn, Park Slope","Sunny, Large, Park Slope Bedroom",private room
197155,Vlad,2019-06-23,149.0,"Manhattan, Hell's Kitchen",Quiet Jr Alcove Near Times Square!,entire home/apt
197753,Colin,2019-06-12,68.0,"Manhattan, Harlem",Large room in elevator drman bldg,private room
197942,Toni,2019-07-07,99.0,"Brooklyn, Bedford-Stuyvesant","Comfy, Cozy, Brooklyn close to Manhattan",entire home/apt
199195,Jabari,2019-03-30,75.0,"Manhattan, Harlem",Modern Bedroom in Hamilton Heights,private room
199312,Susanne,2019-06-24,100.0,"Brooklyn, Williamsburg",Sunny Space in Williamsburg,private room
201992,Andrea,2019-05-11,190.0,"Brooklyn, Park Slope",Serene Park Slope Garden Apartment,entire home/apt
204065,Erica,2019-06-04,248.0,"Brooklyn, Clinton Hill",St. James Pl Garden Studio 1block to PRATT &Gtrain,entire home/apt
204959,Ange,2019-07-02,95.0,"Manhattan, Chinatown",Comfortable. Spacious. Private Room.,private room
205043,Welcome To My Place,2019-06-20,150.0,"Manhattan, Theater District",Modern Condo in Midtown,private room
205485,Zora & Chris,2019-06-11,145.0,"Brooklyn, Bedford-Stuyvesant",Ideal Brooklyn Brownstone Apartment,entire home/apt
205735,Danielle,2019-04-30,41.0,"Brooklyn, Bushwick","A Cozy Oasis in Bushwick, NY",private room
205867,Tiffaney,2019-07-03,120.0,"Brooklyn, Williamsburg",Private Entrance - Private Parking,entire home/apt
206071,Lori,2019-06-25,50.0,"Bronx, Concourse Village",Yankee Stadium Oasis 2 stops to Manhattan!,private room
206772,Evan,2019-05-26,195.0,"Brooklyn, Williamsburg",Williamsburg Exposed Brick Loft,entire home/apt
208889,Jameelah,2019-06-24,145.0,"Brooklyn, Bedford-Stuyvesant",Welcome to Brooklyn! Bed-Stuy,entire home/apt
209310,Iulia,2019-05-28,50.0,"Queens, Sunnyside",Sunnyside NYC/ AC room/ city views/ near Midtown,private room
211974,Goldi,2019-07-01,250.0,"Manhattan, East Village",East Village House -- Unique!,entire home/apt
212109,Susan,2019-06-30,80.0,"Manhattan, West Village",2-bedroom share in heart of Greenwich Village!,private room
212178,Jeremy,2019-06-19,230.0,"Manhattan, Theater District",1 Bedroom Pre War apt,entire home/apt
213272,Meli,2019-04-21,40.0,"Brooklyn, Bushwick",CreaTive Live-In Artspace/Birdsnest,private room
215560,Mary,2019-06-25,79.0,"Brooklyn, Bedford-Stuyvesant","Sunny, calm room in Victorian home",private room
215784,Jason,2019-03-31,95.0,"Queens, Long Island City",Modern Unique Studio in NYC,entire home/apt
215907,Keenan & Emily,2019-04-22,300.0,"Manhattan, Upper West Side","2 Bed, 2 Bath Apartment on Central Park West",entire home/apt
218358,Orlando,2019-06-03,80.0,"Manhattan, Harlem",Your Haven in the Upper West Side,private room
219066,Yana,2019-01-19,110.0,"Brooklyn, Bensonhurst","Wonderful Studio In Brooklyn, NY!!!",entire home/apt
219922,Carmel,2019-05-25,100.0,"Manhattan, Harlem","Lovely Bdr in Harlem, Manhattan",private room
220351,Boubacar And Pattee,2019-02-28,55.0,"Manhattan, Harlem",THE BEST DEAL ON THE HUDSON RIVER!!,private room
220946,Lisa,2019-06-16,146.0,"Manhattan, East Village",Newly Reno‚Äôd Chic Quiet Exec 1BR,entire home/apt
221097,Deborah,2019-03-15,116.0,"Brooklyn, Greenpoint",Large Artist Floorthru- Greenpoint,entire home/apt
221618,Gershwyn,2019-05-21,150.0,"Manhattan, Tribeca",Gorgeous PermaGO Private Room in FiDi - 1/2,private room
222304,Anton,2019-05-08,199.0,"Manhattan, Chelsea",BEST DEAL IN CHELSEA 1 bdrm NYC,entire home/apt
223930,Rosalynn,2019-06-23,150.0,"Brooklyn, Prospect Heights",Lovely Apartment,entire home/apt
225306,Mary,2019-07-05,79.0,"Brooklyn, Bedford-Stuyvesant",Charming room in Victorian home,private room
225887,Christopher,2019-06-19,130.0,"Brooklyn, Fort Greene",Brooklyn B & B close to Manhattan,private room
225926,Jessica,2019-07-01,239.0,"Brooklyn, Clinton Hill",The Notorious B.N.B. { The Erhart },private room
225976,Marina,2019-06-13,75.0,"Staten Island, Shore Acres",Sunny cozy multileveled apartment!,entire home/apt
226021,Ryan,2019-06-30,220.0,"Brooklyn, Williamsburg",Sunny 2 bedroom Williamsburg Duplex w/ 3 beds,entire home/apt
227715,Marylyn,2019-06-30,80.0,"Brooklyn, Bedford-Stuyvesant",ROOM WITH KITCHENETTE #2,entire home/apt
227735,Daniel,2019-06-24,288.0,"Manhattan, East Village",Alpha-Bet City entire floor large cool 2br -L.E.S,entire home/apt
228317,Lady Jay,2019-05-18,135.0,"Brooklyn, Bedford-Stuyvesant","Your Haven Awaits At ""Emma's Place""",entire home/apt
228496,Gordon,2019-05-26,225.0,"Manhattan, West Village","Spacious, Kid-Friendly 2 BR in West Village",entire home/apt
228517,Raven,2019-06-24,110.0,"Manhattan, Chinatown",Great Bedroom in Downtown Manhattan,private room
228925,Marceline,2019-06-26,100.0,"Brooklyn, Bedford-Stuyvesant",Beautiful Brownstone,entire home/apt
229367,Carol,2019-07-03,89.0,"Manhattan, East Village",COMFY ROOM/COFFEE AND BAGEL/WEEKLY DISCOUNT,private room
230321,Civan,2019-06-09,80.0,"Brooklyn, Bedford-Stuyvesant",Apt with EmpireState view-Subway around the corner,entire home/apt
230854,Lori,2019-06-29,50.0,"Bronx, Concourse",Zen Yankee Stadium Pad 5 Minutes To Manhattan!,private room
